,Cerebellum,Cortex,Gonadal,Hippocampus,Liver,Striatum,Cerebellum_values,Cortex_values,Gonadal_values,Hippocampus_values,Liver_values,Striatum_values
ENSMUSG00000033405,0,1,0,0,0,1,0.0,-0.8571428571428572,0.0,0.0,0.0,-0.8999999999999998
ENSMUSG00000033595,1,1,0,1,1,0,-0.9047619047619048,0.880952380952381,0.0,0.8214285714285715,0.8571428571428573,0.0
ENSMUSG00000033644,0,1,0,0,0,1,0.0,-0.8095238095238096,0.0,0.0,0.0,-0.8999999999999998
ENSMUSG00000033948,0,1,0,1,0,0,0.0,-0.9047619047619048,0.0,-0.9285714285714288,0.0,0.0
ENSMUSG00000034037,1,1,0,0,0,0,-0.8571428571428572,-0.8095238095238096,0.0,0.0,0.0,0.0
ENSMUSG00000034055,1,1,0,0,0,0,-0.880952380952381,-0.9047619047619048,0.0,0.0,0.0,0.0
ENSMUSG00000034116,0,1,0,0,0,1,0.0,0.8095238095238096,0.0,0.0,0.0,0.9999999999999999
ENSMUSG00000034171,0,1,0,0,1,0,0.0,0.9285714285714287,0.0,0.0,0.9285714285714288,0.0
ENSMUSG00000034177,0,1,0,1,0,0,0.0,0.8095238095238096,0.0,0.8214285714285715,0.0,0.0
ENSMUSG00000034300,0,1,0,1,0,1,0.0,0.880952380952381,0.0,0.8571428571428573,0.0,0.8999999999999998
ENSMUSG00000034462,0,1,0,0,0,1,0.0,0.8333333333333335,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000034708,0,1,0,0,0,1,0.0,0.8095238095238096,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000034807,0,1,1,0,0,0,0.0,0.8571428571428572,0.8928571428571429,0.0,0.0,0.0
ENSMUSG00000034893,0,1,0,0,0,1,0.0,0.8095238095238096,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000034908,1,1,0,0,0,1,-0.8095238095238096,0.880952380952381,0.0,0.0,0.0,0.9999999999999999
ENSMUSG00000034949,0,1,1,0,0,0,0.0,0.8095238095238096,0.8214285714285715,0.0,0.0,0.0
ENSMUSG00000035126,1,1,0,0,1,1,-0.8095238095238096,-0.8095238095238096,0.0,0.0,-0.8571428571428573,-0.8999999999999998
ENSMUSG00000035413,1,1,0,0,0,0,-0.9523809523809524,0.8333333333333335,0.0,0.0,0.0,0.0
ENSMUSG00000035429,1,1,0,1,0,1,-0.9285714285714287,0.8333333333333335,0.0,-0.8571428571428573,0.0,0.8999999999999998
ENSMUSG00000035456,0,1,0,0,0,1,0.0,0.9523809523809524,0.0,0.0,0.0,-0.8999999999999998
ENSMUSG00000035547,0,1,0,1,0,0,0.0,0.8333333333333335,0.0,0.9642857142857145,0.0,0.0
ENSMUSG00000035722,0,1,0,1,0,0,0.0,0.9285714285714287,0.0,0.9642857142857145,0.0,0.0
ENSMUSG00000035757,0,1,0,1,0,1,0.0,0.8333333333333335,0.0,0.8571428571428573,0.0,0.8999999999999998
ENSMUSG00000035919,0,1,0,0,0,1,0.0,0.880952380952381,0.0,0.0,0.0,-0.8999999999999998
ENSMUSG00000035936,0,1,0,0,0,1,0.0,-0.8095238095238096,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000036054,0,1,0,0,0,1,0.0,0.880952380952381,0.0,0.0,0.0,0.9999999999999999
ENSMUSG00000036185,1,1,0,0,0,1,-0.880952380952381,0.8571428571428572,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000036225,0,1,0,0,0,1,0.0,-0.9285714285714287,0.0,0.0,0.0,-0.8999999999999998
ENSMUSG00000036273,0,1,0,0,0,1,0.0,-0.8333333333333335,0.0,0.0,0.0,-0.8999999999999998
ENSMUSG00000036427,0,1,0,1,0,0,0.0,0.9285714285714287,0.0,0.8214285714285715,0.0,0.0
ENSMUSG00000036534,0,1,0,0,0,1,0.0,0.8571428571428572,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000036545,0,1,0,1,0,0,0.0,0.880952380952381,0.0,0.9285714285714288,0.0,0.0
ENSMUSG00000036587,0,1,0,1,0,0,0.0,-0.8333333333333335,0.0,-0.9285714285714288,0.0,0.0
ENSMUSG00000036693,0,1,0,0,1,0,0.0,0.8095238095238096,0.0,0.0,0.8214285714285715,0.0
ENSMUSG00000036961,0,1,0,0,0,1,0.0,-0.9285714285714287,0.0,0.0,0.0,-0.8999999999999998
ENSMUSG00000037003,1,1,0,0,0,0,-0.9047619047619048,0.8095238095238096,0.0,0.0,0.0,0.0
ENSMUSG00000037014,1,1,0,0,0,0,-0.9047619047619048,0.8333333333333335,0.0,0.0,0.0,0.0
ENSMUSG00000037098,0,1,1,0,0,0,0.0,0.8095238095238096,0.8214285714285715,0.0,0.0,0.0
ENSMUSG00000037306,1,1,0,0,0,0,-0.8095238095238096,-0.8333333333333335,0.0,0.0,0.0,0.0
ENSMUSG00000037353,0,1,1,0,0,0,0.0,0.8095238095238096,-0.8571428571428573,0.0,0.0,0.0
ENSMUSG00000037578,1,1,0,1,0,0,-0.9523809523809524,-0.9523809523809524,0.0,-0.8928571428571429,0.0,0.0
ENSMUSG00000037606,0,1,0,1,1,0,0.0,0.9523809523809524,0.0,0.8928571428571429,0.8571428571428573,0.0
ENSMUSG00000037754,0,1,0,0,0,1,0.0,-0.9285714285714287,0.0,0.0,0.0,-0.8999999999999998
ENSMUSG00000037816,0,1,0,1,0,1,0.0,0.9047619047619048,0.0,0.8928571428571429,0.0,0.8999999999999998
ENSMUSG00000037989,0,1,1,0,0,0,0.0,0.8095238095238096,0.8571428571428573,0.0,0.0,0.0
ENSMUSG00000038025,0,1,0,1,0,1,0.0,0.8333333333333335,0.0,0.8214285714285715,0.0,0.8999999999999998
ENSMUSG00000038034,0,1,0,0,1,0,0.0,0.8095238095238096,0.0,0.0,0.8214285714285715,0.0
ENSMUSG00000038213,0,1,1,0,0,0,0.0,0.880952380952381,0.8214285714285715,0.0,0.0,0.0
ENSMUSG00000038286,0,1,0,0,0,1,0.0,0.8095238095238096,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000038290,0,1,0,1,0,0,0.0,0.8333333333333335,0.0,0.8571428571428573,0.0,0.0
ENSMUSG00000038291,0,1,0,1,0,1,0.0,-0.8095238095238096,0.0,-0.8214285714285715,0.0,-0.8999999999999998
ENSMUSG00000038564,0,1,0,0,0,1,0.0,0.880952380952381,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000038644,0,1,0,0,0,1,0.0,0.8333333333333335,0.0,0.0,0.0,0.9999999999999999
ENSMUSG00000038740,0,1,0,1,0,0,0.0,0.8333333333333335,0.0,0.9285714285714288,0.0,0.0
ENSMUSG00000038930,0,1,0,0,0,1,0.0,0.8095238095238096,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000039194,0,1,0,1,0,0,0.0,0.8333333333333335,0.0,0.8928571428571429,0.0,0.0
ENSMUSG00000039308,0,1,1,0,0,0,0.0,0.880952380952381,0.8571428571428573,0.0,0.0,0.0
ENSMUSG00000039357,0,1,0,0,0,1,0.0,-0.8571428571428572,0.0,0.0,0.0,-0.8999999999999998
ENSMUSG00000039452,0,1,0,1,0,0,0.0,0.8095238095238096,0.0,0.8571428571428573,0.0,0.0
ENSMUSG00000039461,0,1,0,1,0,1,0.0,0.8095238095238096,0.0,0.8571428571428573,0.0,0.9999999999999999
ENSMUSG00000039463,0,1,0,0,0,1,0.0,0.9523809523809524,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000039616,0,1,0,1,0,0,0.0,-0.8333333333333335,0.0,-0.8571428571428573,0.0,0.0
ENSMUSG00000039686,0,1,0,0,0,1,0.0,0.880952380952381,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000039850,0,1,1,0,0,1,0.0,0.9047619047619048,0.8214285714285715,0.0,0.0,0.8999999999999998
ENSMUSG00000039936,0,1,0,0,0,1,0.0,0.9523809523809524,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000040033,1,1,0,0,0,1,-0.8095238095238096,0.880952380952381,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000040043,1,1,0,0,1,0,-0.8571428571428572,0.880952380952381,0.0,0.0,0.8214285714285715,0.0
ENSMUSG00000040113,0,1,0,1,0,1,0.0,-0.8095238095238096,0.0,0.8214285714285715,0.0,-0.8999999999999998
ENSMUSG00000040430,0,1,1,1,1,0,0.0,-0.880952380952381,0.8214285714285715,-0.8571428571428573,0.8571428571428573,0.0
ENSMUSG00000040811,0,1,0,1,0,1,0.0,0.8095238095238096,0.0,0.8214285714285715,0.0,0.8999999999999998
ENSMUSG00000040841,0,1,0,1,0,0,0.0,0.8095238095238096,0.0,0.9642857142857145,0.0,0.0
ENSMUSG00000040997,1,1,0,0,0,0,-0.9047619047619048,-0.8095238095238096,0.0,0.0,0.0,0.0
ENSMUSG00000041491,0,1,0,0,0,1,0.0,0.9047619047619048,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000041696,1,1,0,0,0,1,-0.8333333333333335,0.8571428571428572,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000041794,1,1,0,0,0,0,-0.8095238095238096,0.880952380952381,0.0,0.0,0.0,0.0
ENSMUSG00000041886,1,1,0,0,0,0,-0.8333333333333335,0.9047619047619048,0.0,0.0,0.0,0.0
ENSMUSG00000041915,0,1,0,0,0,1,0.0,0.8333333333333335,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000041920,0,1,1,0,0,1,0.0,-0.8571428571428572,0.8571428571428573,0.0,0.0,-0.8999999999999998
ENSMUSG00000041939,0,1,0,0,0,1,0.0,0.8095238095238096,0.0,0.0,0.0,0.9999999999999999
ENSMUSG00000042073,0,1,0,0,0,1,0.0,0.880952380952381,0.0,0.0,0.0,0.9999999999999999
ENSMUSG00000042215,0,1,0,0,1,0,0.0,0.9047619047619048,0.0,0.0,1.0,0.0
ENSMUSG00000042492,0,1,0,0,0,1,0.0,0.8333333333333335,0.0,0.0,0.0,0.9999999999999999
ENSMUSG00000042558,0,1,0,0,1,0,0.0,0.8095238095238096,0.0,0.0,0.8571428571428573,0.0
ENSMUSG00000042594,1,1,0,1,0,0,-0.8095238095238096,0.8095238095238096,0.0,0.8571428571428573,0.0,0.0
ENSMUSG00000042644,0,1,1,0,0,0,0.0,0.8095238095238096,0.8928571428571429,0.0,0.0,0.0
ENSMUSG00000042797,0,1,0,0,0,1,0.0,0.9523809523809524,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000043398,0,1,0,0,1,0,0.0,0.8333333333333335,0.0,0.0,0.8214285714285715,0.0
ENSMUSG00000043760,0,1,0,0,0,1,0.0,0.9285714285714287,0.0,0.0,0.0,-0.8999999999999998
ENSMUSG00000044014,0,1,0,0,0,1,0.0,-0.8095238095238096,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000044548,0,1,1,0,0,0,0.0,0.8095238095238096,0.8214285714285715,0.0,0.0,0.0
ENSMUSG00000044576,0,1,0,1,0,0,0.0,0.8571428571428572,0.0,0.9642857142857145,0.0,0.0
ENSMUSG00000044629,0,1,0,0,0,1,0.0,0.8095238095238096,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000044716,0,1,0,1,0,0,0.0,0.8095238095238096,0.0,0.9285714285714288,0.0,0.0
ENSMUSG00000044730,0,1,0,1,0,1,0.0,0.880952380952381,0.0,0.9642857142857145,0.0,0.9999999999999999
ENSMUSG00000044734,1,1,0,0,0,0,-0.8333333333333335,-0.9047619047619048,0.0,0.0,0.0,0.0
ENSMUSG00000045092,1,1,0,0,0,1,-0.8571428571428572,-0.8095238095238096,0.0,0.0,0.0,-0.8999999999999998
ENSMUSG00000045294,1,1,0,1,0,1,-0.9047619047619048,-0.9047619047619048,0.0,-0.9642857142857145,0.0,-0.8999999999999998
ENSMUSG00000045404,1,1,0,0,0,0,-0.8333333333333335,-0.8333333333333335,0.0,0.0,0.0,0.0
ENSMUSG00000045573,0,1,1,0,0,1,0.0,-0.8333333333333335,0.8571428571428573,0.0,0.0,-0.8999999999999998
ENSMUSG00000045659,0,1,1,0,0,0,0.0,0.880952380952381,0.9285714285714288,0.0,0.0,0.0
ENSMUSG00000045822,0,1,0,0,0,1,0.0,0.880952380952381,0.0,0.0,0.0,0.9999999999999999
ENSMUSG00000045917,0,1,1,0,0,1,0.0,0.880952380952381,-0.9285714285714288,0.0,0.0,0.9999999999999999
ENSMUSG00000046480,0,1,0,0,0,1,0.0,-0.9047619047619048,0.0,0.0,0.0,-0.8999999999999998
ENSMUSG00000046613,0,1,0,0,0,1,0.0,0.8571428571428572,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000046861,0,1,0,0,0,1,0.0,0.8571428571428572,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000047030,1,1,0,0,0,0,-0.8095238095238096,0.9047619047619048,0.0,0.0,0.0,0.0
ENSMUSG00000047033,0,1,0,0,0,1,0.0,0.8095238095238096,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000047153,1,1,0,0,0,1,-0.8571428571428572,0.880952380952381,0.0,0.0,0.0,0.9999999999999999
ENSMUSG00000048126,0,1,1,0,0,1,0.0,-0.8095238095238096,0.8571428571428573,0.0,0.0,0.9999999999999999
ENSMUSG00000048546,0,1,0,1,0,1,0.0,0.880952380952381,0.0,0.8571428571428573,0.0,0.8999999999999998
ENSMUSG00000049288,0,1,0,0,0,1,0.0,0.8571428571428572,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000049504,0,1,0,0,0,1,0.0,0.8095238095238096,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000049532,0,1,0,0,0,1,0.0,-0.8333333333333335,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000049536,0,1,1,0,0,0,0.0,0.880952380952381,0.8214285714285715,0.0,0.0,0.0
ENSMUSG00000050711,0,1,0,0,0,1,0.0,-0.8571428571428572,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000051339,1,1,0,0,0,0,-0.880952380952381,0.8095238095238096,0.0,0.0,0.0,0.0
ENSMUSG00000051811,0,1,0,0,0,1,0.0,0.9761904761904763,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000052151,0,1,0,1,0,0,0.0,0.8095238095238096,0.0,0.9642857142857145,0.0,0.0
ENSMUSG00000052310,0,1,0,1,0,1,0.0,0.8571428571428572,0.0,0.9642857142857145,0.0,0.9999999999999999
ENSMUSG00000052384,0,1,0,1,0,0,0.0,0.8571428571428572,0.0,0.9642857142857145,0.0,0.0
ENSMUSG00000052566,0,1,0,1,0,1,0.0,0.8571428571428572,0.0,0.8928571428571429,0.0,0.8999999999999998
ENSMUSG00000053128,0,1,0,0,1,0,0.0,0.8571428571428572,0.0,0.0,0.8571428571428573,0.0
ENSMUSG00000053291,0,1,0,0,0,1,0.0,0.8095238095238096,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000053475,1,1,0,0,0,0,-0.8333333333333335,-0.8095238095238096,0.0,0.0,0.0,0.0
ENSMUSG00000053574,0,1,0,1,0,1,0.0,0.880952380952381,0.0,0.9642857142857145,0.0,0.9999999999999999
ENSMUSG00000053604,0,1,0,0,0,1,0.0,0.880952380952381,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000054226,1,1,1,0,0,0,-0.8571428571428572,-0.8333333333333335,0.8571428571428573,0.0,0.0,0.0
ENSMUSG00000054723,0,1,0,0,1,1,0.0,0.8571428571428572,0.0,0.0,-0.8928571428571429,0.8999999999999998
ENSMUSG00000055214,0,1,1,0,0,0,0.0,-0.9047619047619048,0.8214285714285715,0.0,0.0,0.0
ENSMUSG00000055409,0,1,0,1,0,0,0.0,-0.8333333333333335,0.0,-0.8928571428571429,0.0,0.0
ENSMUSG00000055912,0,1,0,0,1,1,0.0,0.8095238095238096,0.0,0.0,0.8928571428571429,0.9999999999999999
ENSMUSG00000055945,1,1,0,0,0,0,-0.9047619047619048,-0.8095238095238096,0.0,0.0,0.0,0.0
ENSMUSG00000056220,0,1,0,1,0,0,0.0,0.8095238095238096,0.0,0.8928571428571429,0.0,0.0
ENSMUSG00000056515,0,1,0,1,0,0,0.0,0.8571428571428572,0.0,0.9642857142857145,0.0,0.0
ENSMUSG00000056531,0,1,0,0,1,0,0.0,-0.8333333333333335,0.0,0.0,-0.8214285714285715,0.0
ENSMUSG00000056966,1,1,0,0,0,0,-0.8571428571428572,-0.8571428571428572,0.0,0.0,0.0,0.0
ENSMUSG00000057337,0,1,0,0,1,1,0.0,0.880952380952381,0.0,0.0,0.8214285714285715,0.9999999999999999
ENSMUSG00000057880,0,1,0,0,0,1,0.0,-0.8095238095238096,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000058440,0,1,0,1,1,0,0.0,0.8571428571428572,0.0,0.8571428571428573,0.8928571428571429,0.0
ENSMUSG00000058444,0,1,0,0,0,1,0.0,0.8333333333333335,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000058486,0,1,0,0,1,1,0.0,0.8095238095238096,0.0,0.0,1.0,0.8999999999999998
ENSMUSG00000058755,0,1,0,0,0,1,0.0,0.8333333333333335,0.0,0.0,0.0,-0.9999999999999999
ENSMUSG00000059248,1,1,0,0,0,0,-0.880952380952381,0.880952380952381,0.0,0.0,0.0,0.0
ENSMUSG00000059482,0,1,0,0,0,1,0.0,-0.880952380952381,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000059586,0,1,0,0,0,1,0.0,0.880952380952381,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000059842,1,1,1,0,0,0,-0.8571428571428572,0.8095238095238096,0.9285714285714288,0.0,0.0,0.0
ENSMUSG00000059970,0,1,0,0,1,1,0.0,0.9285714285714287,0.0,0.0,0.8571428571428573,0.8999999999999998
ENSMUSG00000060063,0,1,0,1,0,0,0.0,0.9285714285714287,0.0,0.8571428571428573,0.0,0.0
ENSMUSG00000060962,0,1,0,0,0,1,0.0,-0.8095238095238096,0.0,0.0,0.0,-0.8999999999999998
ENSMUSG00000061981,0,1,0,1,0,0,0.0,0.880952380952381,0.0,0.9642857142857145,0.0,0.0
ENSMUSG00000062031,1,1,0,0,0,0,-0.8095238095238096,0.8095238095238096,0.0,0.0,0.0,0.0
ENSMUSG00000063904,0,1,0,0,0,1,0.0,0.8095238095238096,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000063952,0,1,0,1,0,0,0.0,0.880952380952381,0.0,0.8571428571428573,0.0,0.0
ENSMUSG00000064037,0,1,0,0,0,1,0.0,0.880952380952381,0.0,0.0,0.0,0.9999999999999999
ENSMUSG00000066152,0,1,0,1,0,0,0.0,0.8095238095238096,0.0,0.8928571428571429,0.0,0.0
ENSMUSG00000066306,0,1,0,1,0,0,0.0,0.8333333333333335,0.0,0.9285714285714288,0.0,0.0
ENSMUSG00000066438,0,1,0,0,1,0,0.0,-0.8571428571428572,0.0,0.0,0.8214285714285715,0.0
ENSMUSG00000066979,0,1,0,1,0,0,0.0,0.8333333333333335,0.0,0.8928571428571429,0.0,0.0
ENSMUSG00000068267,0,1,0,1,0,1,0.0,0.8095238095238096,0.0,0.8214285714285715,0.0,0.9999999999999999
ENSMUSG00000068391,0,1,0,0,0,1,0.0,0.8095238095238096,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000070315,1,1,0,0,1,0,-0.9285714285714287,0.8095238095238096,0.0,0.0,-0.8214285714285715,0.0
ENSMUSG00000070526,0,1,1,0,0,0,0.0,0.9523809523809524,0.9285714285714288,0.0,0.0,0.0
ENSMUSG00000071176,0,1,0,1,0,0,0.0,0.8333333333333335,0.0,0.9285714285714288,0.0,0.0
ENSMUSG00000071332,0,1,0,1,0,0,0.0,-0.8571428571428572,0.0,-0.9642857142857145,0.0,0.0
ENSMUSG00000071477,0,1,0,0,0,1,0.0,0.8333333333333335,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000071604,0,1,0,1,0,0,0.0,0.8333333333333335,0.0,0.8214285714285715,0.0,0.0
ENSMUSG00000071652,0,1,0,1,0,0,0.0,0.8095238095238096,0.0,0.8214285714285715,0.0,0.0
ENSMUSG00000073234,0,1,1,0,0,0,0.0,-0.8571428571428572,0.8214285714285715,0.0,0.0,0.0
ENSMUSG00000073761,0,1,0,0,1,1,0.0,0.8333333333333335,0.0,0.0,0.9285714285714288,0.8999999999999998
ENSMUSG00000074385,1,1,0,0,0,0,-0.9047619047619048,-0.8571428571428572,0.0,0.0,0.0,0.0
ENSMUSG00000074811,0,1,0,1,0,0,0.0,0.9047619047619048,0.0,0.8214285714285715,0.0,0.0
ENSMUSG00000078490,1,1,0,0,0,1,-0.8095238095238096,-0.9285714285714287,0.0,0.0,0.0,-0.8999999999999998
ENSMUSG00000078502,0,1,0,0,0,1,0.0,-0.8095238095238096,0.0,0.0,0.0,-0.8999999999999998
ENSMUSG00000078619,0,1,0,0,0,1,0.0,0.8095238095238096,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000078878,0,1,0,0,0,1,0.0,-0.8095238095238096,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000079045,0,1,1,0,1,0,0.0,0.8095238095238096,0.9549937104572924,0.0,-0.8928571428571429,0.0
ENSMUSG00000079144,1,1,0,0,0,1,0.8095238095238096,0.8333333333333335,0.0,0.0,0.0,0.9999999999999999
ENSMUSG00000079179,1,1,0,0,0,0,0.8095238095238096,0.8095238095238096,0.0,0.0,0.0,0.0
ENSMUSG00000079334,1,1,0,1,0,0,-0.8571428571428572,0.880952380952381,0.0,0.8571428571428573,0.0,0.0
ENSMUSG00000079487,0,1,0,0,0,1,0.0,0.9047619047619048,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000079494,0,1,0,0,1,0,0.0,-0.8095238095238096,0.0,0.0,0.8571428571428573,0.0
ENSMUSG00000079800,0,1,0,1,0,0,0.0,-0.8333333333333335,0.0,-0.9265616458263765,0.0,0.0
ENSMUSG00000081429,0,1,0,0,0,1,0.0,-0.8263621207201486,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000082004,0,1,0,0,1,0,0.0,0.8333333333333335,0.0,0.0,0.9285714285714288,0.0
ENSMUSG00000082088,1,1,0,0,0,0,-0.8571428571428572,-0.8095238095238096,0.0,0.0,0.0,0.0
ENSMUSG00000083331,0,1,0,0,1,0,0.0,0.8095238095238096,0.0,0.0,-0.8214285714285715,0.0
ENSMUSG00000083460,0,1,0,0,0,1,0.0,-0.8095238095238096,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000085030,0,1,0,0,1,0,0.0,0.8095238095238096,0.0,0.0,0.8928571428571429,0.0
ENSMUSG00000085135,0,1,0,1,0,0,0.0,-0.8333333333333335,0.0,-0.8214285714285715,0.0,0.0
ENSMUSG00000085148,0,1,0,0,0,1,0.0,0.8571428571428572,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000085272,1,1,0,0,0,0,-0.8571428571428572,-0.8333333333333335,0.0,0.0,0.0,0.0
ENSMUSG00000085307,1,1,0,0,0,0,-0.9047619047619048,-0.8333333333333335,0.0,0.0,0.0,0.0
ENSMUSG00000085496,0,1,0,1,0,0,0.0,-0.9523809523809524,0.0,0.8214285714285715,0.0,0.0
ENSMUSG00000085779,1,1,0,0,0,0,0.8095238095238096,0.8095238095238096,0.0,0.0,0.0,0.0
ENSMUSG00000085818,0,1,0,0,0,1,0.0,-0.8333333333333335,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000085896,0,1,0,0,0,1,0.0,0.880952380952381,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000086316,0,1,0,0,0,1,0.0,0.8095238095238096,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000086728,0,1,0,0,0,1,0.0,0.8095238095238096,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000087074,0,1,0,0,0,1,0.0,0.80511756018254,0.0,0.0,0.0,-0.8944271909999159
ENSMUSG00000087259,0,1,0,1,0,1,0.0,0.9047619047619048,0.0,1.0,0.0,0.9999999999999999
ENSMUSG00000087479,0,1,0,0,0,1,0.0,0.8333333333333335,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000087518,0,1,1,0,0,0,0.0,0.8571428571428572,0.8214285714285715,0.0,0.0,0.0
ENSMUSG00000089989,0,1,0,0,1,1,0.0,0.8095238095238096,0.0,0.0,0.9642857142857145,0.8999999999999998
ENSMUSG00000090086,1,1,0,0,0,1,0.9761904761904763,0.8095238095238096,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000091043,0,1,0,0,0,1,0.0,0.8095238095238096,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000091754,0,1,0,0,0,1,0.0,0.9761904761904763,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000091906,0,1,0,0,0,1,0.0,-0.8095238095238096,0.0,0.0,0.0,0.9999999999999999
ENSMUSG00000092399,0,1,0,0,0,1,0.0,-0.8333333333333335,0.0,0.0,0.0,0.9999999999999999
ENSMUSG00000092624,1,1,0,0,0,0,-0.8095238095238096,-0.8333333333333335,0.0,0.0,0.0,0.0
ENSMUSG00000093577,0,1,1,0,1,0,0.0,0.9047619047619048,-0.9285714285714288,0.0,-0.8214285714285715,0.0
ENSMUSG00000093593,0,1,0,0,0,1,0.0,0.8095238095238096,0.0,0.0,0.0,-0.8999999999999998
ENSMUSG00000093910,0,1,1,0,0,0,0.0,0.8333333333333335,0.9285714285714288,0.0,0.0,0.0
ENSMUSG00000094114,0,1,0,1,0,0,0.0,-0.8571428571428572,0.0,-0.8571428571428573,0.0,0.0
ENSMUSG00000095276,1,1,0,0,0,0,-0.9285714285714287,-0.9523809523809524,0.0,0.0,0.0,0.0
ENSMUSG00000095567,0,1,1,0,0,0,0.0,0.8095238095238096,0.8571428571428573,0.0,0.0,0.0
ENSMUSG00000096146,1,1,0,0,0,0,-0.9047619047619048,0.8095238095238096,0.0,0.0,0.0,0.0
ENSMUSG00000097230,0,1,0,0,0,1,0.0,-0.9047619047619048,0.0,0.0,0.0,-0.8999999999999998
ENSMUSG00000097326,0,1,0,0,0,1,0.0,-0.9047619047619048,0.0,0.0,0.0,-0.9999999999999999
ENSMUSG00000097350,0,1,0,0,0,1,0.0,0.8095238095238096,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000097353,0,1,1,0,0,1,0.0,0.8571428571428572,-0.8928571428571429,0.0,0.0,0.8999999999999998
ENSMUSG00000097392,0,1,0,0,0,1,0.0,0.8333333333333335,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000097591,0,1,0,1,0,0,0.0,-0.8095238095238096,0.0,-0.8571428571428573,0.0,0.0
ENSMUSG00000097604,0,1,0,0,1,0,0.0,0.8333333333333335,0.0,0.0,0.8571428571428573,0.0
ENSMUSG00000097649,0,1,1,0,0,0,0.0,-0.9285714285714287,0.9285714285714288,0.0,0.0,0.0
ENSMUSG00000097757,0,1,0,0,0,1,0.0,-0.8333333333333335,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000097767,0,1,1,0,0,1,0.0,0.8571428571428572,0.9285714285714288,0.0,0.0,0.8999999999999998
ENSMUSG00000098058,0,1,1,0,0,0,0.0,-0.8095238095238096,-0.9063269671749657,0.0,0.0,0.0
ENSMUSG00000098623,1,1,0,0,0,1,-0.880952380952381,-0.8095238095238096,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000000168,1,0,1,0,1,0,0.8571428571428572,0.0,-0.8571428571428573,0.0,0.8571428571428573,0.0
ENSMUSG00000001260,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.8928571428571429,0.8999999999999998
ENSMUSG00000001281,1,0,1,0,1,0,-0.8095238095238096,0.0,0.8571428571428573,0.0,0.8928571428571429,0.0
ENSMUSG00000001508,1,0,0,0,1,0,-0.8333333333333335,0.0,0.0,0.0,0.8928571428571429,0.0
